ID	Description	Length	GC
CP012969.1	Psychrobacter  sp.  AntiMn-1  complete  genome	3138120	43.8976839636
CP002056.1	Methylotenera  versatilis  301  complete  genome	3059871	42.6351306967
CP002630.1	Marinithermus  hydrothermalis  DSM  14884  complete  genome	2269167	68.0758181306
CP011748.1	Bordetella  pertussis  strain  I968  complete  genome	4107604	67.7056989914
CP014474.1	Serratia  rubidaea  strain  1122  complete  genome	4922834	59.2026259671
CP017839.1	Nocardia  seriolae  strain  EM150506  complete  genome	8304518	68.0802787109
AP014569.1	Comamonadaceae  bacterium  B1  DNA  complete  genome	2606868	66.0905730555
AP014570.1	Comamonadaceae  bacterium  B1  plasmid  pSMB1  DNA  complete  genome	16368	63.0681818182
CP000922.1	Anoxybacillus  flavithermus  WK1  complete  genome	2846746	41.7767514207
CP019646.1	Phycisphaerae  bacterium  SM-Chi-D1  complete  genome	3868357	47.0421680315
CP002735.1	Delftia  sp.  Cs1-4  complete  genome	6685842	66.7179541485
CP014164.1	Aerococcus  viridans  strain  CCUG4311  complete  genome	2199877	39.3756560026
FN645454.1	Bartonella  clarridgeiae  strain  73  complete  genome	1522743	35.7269742826
CP020853.1	Klebsiella  pneumoniae  strain  KPN528  complete  genome	5383018	57.4782399019
CP020854.1	Klebsiella  pneumoniae  strain  KPN528  plasmid  pKPN528-1  complete  sequence	292471	46.3454496343
CP020855.1	Klebsiella  pneumoniae  strain  KPN528  plasmid  pKPN528-2  complete  sequence	221428	52.5349097675
CP020856.1	Klebsiella  pneumoniae  strain  KPN528  plasmid  pKPN528-3  complete  sequence	76158	53.360119751
CP001839.1	Thermotoga  naphthophila  RKU-10  complete  genome	1809823	46.1407552009
CP012746.1	Burkholderia  caribensis  MBA4  chromosome  1  complete  sequence	3575012	63.2503331457
CP012747.1	Burkholderia  caribensis  MBA4  chromosome  2  complete  sequence	3352623	61.6538751897
CP012748.1	Burkholderia  caribensis  MBA4  plasmid  complete  sequence	2555069	62.4108390028
CP002049.1	Truepera  radiovictrix  DSM  17093  complete  genome	3260398	68.1390124764
CT573326.1	Pseudomonas  entomophila  str.  L48  chromosome  complete  sequence	5888780	64.1597240855
HF558398.1	Listeria  monocytogenes  serotype  4b  str.  LL195  complete  genome	2904662	38.0376098837
CP003590.1	Pleurocapsa  sp.  PCC  7327  complete  genome	4986817	45.1933367517
CP002305.1	Leadbetterella  byssophila  DSM  17132  complete  genome	4059653	40.4136264848
CP011114.1	Paenibacillus  durus  ATCC  35681  complete  genome	5575484	50.995734182
CP014870.1	Pseudomonas  sp.  A3(2016)  complete  genome	6823539	59.5824835177
CP011043.1	Clavibacter  michiganensis  subsp.  insidiosus  strain  R1-1  complete  genome	3207520	72.9586721205
CP011044.1	Clavibacter  michiganensis  subsp.  insidiosus  strain  R1-1  plasmid  pCI1  complete  sequence	47690	67.7836024324
CP011045.1	Clavibacter  michiganensis  subsp.  insidiosus  strain  R1-1  plasmid  pCI2  complete  sequence	49401	67.5796036517
CP011046.1	Clavibacter  michiganensis  subsp.  insidiosus  strain  R1-1  plasmid  pCI3  complete  sequence	103451	66.1578911755
CP015638.1	Pseudomonas  fluorescens  strain  L111  complete  genome	6606606	60.7757901712
CP001661.1	Geobacter  sp.  M21  complete  genome	4745806	60.4699602133
CP019944.1	Escherichia  coli  strain  DSM  103246  complete  genome	5445834	50.5076173824
AM942759.1	Proteus  mirabilis  strain  HI4320  complete  genome	4063606	38.899686633
AM942760.1	Proteus  mirabilis  pHI4320  plasmid  complete  genome	36289	36.2065639726
CP011117.1	Pseudomonas  fluorescens  strain  LBUM223  complete  genome	6694199	59.4282004464
CP011769.1	Lactobacillus  plantarum  strain  Zhang-LL  complete  genome	2952218	44.9337413429
HG934468.1	Mucinivorans  hirudinis  complete  genome	3149227	44.8991768456
CP018059.1	Moraxella  catarrhalis  strain  CCRI-195ME  complete  genome	1954607	41.6028899927
CP018060.1	Moraxella  catarrhalis  strain  CCRI-195ME  plasmid  complete  sequence	39779	39.5158249328
CP017014.1	Rhodococcus  sp.  WMMA185  complete  genome	4444448	64.0752687398
CP019408.1	Salmonella  enterica  subsp.  enterica  serovar  Crossness  str.  1422-74  complete  genome	4847468	52.2070078647
CP011685.1	Staphylococcus  aureus  strain  ZJ5499  complete  genome	2848095	32.8434971446
CP014492.1	Escherichia  coli  strain  MVAST0167  complete  genome	4806946	50.769261814
CP014493.1	Escherichia  coli  strain  MVAST0167  plasmid  pMVAST0167_1  complete  sequence	128305	51.2731382253
CP014494.1	Escherichia  coli  strain  MVAST0167  plasmid  pMVAST0167_2  complete  sequence	78992	50.1557119708
CP000083.1	Colwellia  psychrerythraea  34H  complete  genome	5373180	38.0054269539
CP011572.1	Enterobacter  cloacae  strain  CAV1311  complete  genome	4879702	55.3664137687
CP011569.1	Enterobacter  cloacae  strain  CAV1311  plasmid  pCAV1311-3223  complete  sequence	3223	56.2829661806
CP011570.1	Enterobacter  cloacae  strain  CAV1311  plasmid  pCAV1311-34  complete  sequence	33610	44.28146385
CP011571.1	Enterobacter  cloacae  strain  CAV1311  plasmid  pKPC_CAV1311  complete  sequence	90452	56.9860257374
CP012805.1	Streptococcus  anginosus  strain  J4211  complete  genome	1924513	38.989811968
CP007628.2	Streptococcus  sp.  VT  162  complete  genome	2041142	41.0960628903
CP006838.1	Staphylococcus  aureus  subsp.  aureus  Z172  complete  genome	2987966	32.835882336
CP006839.1	Staphylococcus  aureus  subsp.  aureus  Z172  plasmid  pZ172_1  complete  sequence	27326	32.9722608505
CP006840.1	Staphylococcus  aureus  subsp.  aureus  Z172  plasmid  pZ172_2  complete  sequence	3011	28.9936898041
CP015002.1	Pseudomonas  aeruginosa  strain  PA8281  complete  genome	6928736	66.0091248967
CP019870.1	Clostridioides  difficile  strain  BR81  complete  genome	4124384	28.7077536912
CP002791.1	Corynebacterium  ulcerans  BR-AD22  complete  genome	2606374	53.3996655891
CP012729.1	Bacillus  anthracis  strain  Parent2  complete  genome	5227092	35.3784666503
AP011548.1	Lactobacillus  rhamnosus  ATCC  53103  DNA  complete  genome	3005051	46.6919197045
CP013952.1	Escherichia  coli  strain  HST04  complete  genome	4567242	50.7862075187
CP009450.1	Pluralibacter  gergoviae  strain  FB2  complete  genome	5489680	59.1055762813
CP010511.1	Campylobacter  jejuni  strain  CJ677CC061  complete  genome	1635130	30.3712854635
CP003715.1	Zymomonas  mobilis  subsp.  mobilis  str.  CP4  =  NRRL  B-14023  complete  genome	2012455	46.235269857
CP003716.1	Zymomonas  mobilis  subsp.  mobilis  str.  CP4  =  NRRL  B-14023  plasmid  pZM1402301  complete  sequence	33915	42.2703818369
CP003717.1	Zymomonas  mobilis  subsp.  mobilis  str.  CP4  =  NRRL  B-14023  plasmid  pZM1402302  complete  sequence	30952	43.6773067976
CP003718.1	Zymomonas  mobilis  subsp.  mobilis  str.  CP4  =  NRRL  B-14023  plasmid  pZM1402303  complete  sequence	37058	42.3741162502
CP003719.1	Zymomonas  mobilis  subsp.  mobilis  str.  CP4  =  NRRL  B-14023  plasmid  pZM1402304  complete  sequence	32801	43.3035578184
CP013680.1	Pseudomonas  aeruginosa  AES-1R  complete  genome	6343337	66.5121528306
CP009876.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH31  complete  genome	5228295	57.5106416145
CP009877.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH31  plasmid  pAAC154-a9e  complete  sequence	15100	53.5364238411
CP009878.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH31  plasmid  pKPN-852  complete  sequence	51622	53.4907597536
CP009879.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH31  plasmid  pKPN-c22  complete  sequence	178563	51.5185116738
CP013079.1	Bordetella  pertussis  strain  C757  complete  genome	4106366	67.7065804656
CP020712.1	Mycoplasma  pneumoniae  strain  S12-tet-R  complete  genome	816430	40.0102886959
CP013274.1	Bacillus  thuringiensis  strain  CTC  complete  genome	5327397	35.4022987211
CP013273.1	Bacillus  thuringiensis  strain  CTC  plasmid  complete  sequence	25529	34.8897332445
CP012091.1	Salmonella  enterica  subsp.  enterica  serovar  Typhi  strain  PM016/13  complete  genome	4793553	52.0318436033
CP001084.2	Lactobacillus  casei  str.  Zhang  complete  genome	2861969	46.5108811451
CP000935.1	Lactobacillus  casei  str.  Zhang  plasmid  plca36  complete  sequence	36487	40.1485460575
CP020418.1	Neisseria  gonorrhoeae  strain  FDAARGOS_205  complete  genome	2232393	52.3735740078
CP020416.1	Neisseria  gonorrhoeae  strain  FDAARGOS_205  plasmid  unnamed1  complete  sequence	39052	48.6710027655
CP020417.1	Neisseria  gonorrhoeae  strain  FDAARGOS_205  plasmid  unnamed2  complete  sequence	7450	38.3355704698
CP006751.1	Yersinia  pestis  3770  complete  genome	4523206	47.6364109881
CP006750.1	Yersinia  pestis  3770  plasmid  pCD1  complete  sequence	71523	44.8848622122
CP006749.1	Yersinia  pestis  3770  plasmid  pMT1  complete  sequence	140938	51.9866891825
CP010817.1	Myroides  profundi  strain  D25  complete  genome	4064534	33.845798805
HG328254.1	Bacillus  amyloliquefaciens  subsp.  plantarum  UCMB5113  complete  genome	3889532	46.7091670669
CP018102.1	Enterococcus  faecalis  strain  L12  complete  genome	2668255	37.7974743793
CP002215.1	Streptococcus  dysgalactiae  subsp.  equisimilis  ATCC  12394  complete  genome	2159491	39.4978261081
CP000159.1	Salinibacter  ruber  DSM  13855  complete  genome	3551823	66.2167287052
CP000160.1	Salinibacter  ruber  DSM  13855  plasmid  pSR35  complete  genome	35505	57.9411350514
CP019722.1	Lactobacillus  plantarum  strain  CLP0611  complete  genome	3197722	44.5917124753
CP019723.1	Lactobacillus  plantarum  strain  CLP0611  plasmid  pUnnamed  complete  sequence	33032	39.249818358
CP018458.1	Klebsiella  pneumoniae  strain  Kp_Goe_39795  complete  genome	5330835	57.3433430222
CP018460.1	Klebsiella  pneumoniae  strain  Kp_Goe_39795  plasmid  pKp_Goe_795-1  complete  sequence	232181	50.6281737093
CP018461.1	Klebsiella  pneumoniae  strain  Kp_Goe_39795  plasmid  pKp_Goe_795-2  complete  sequence	63593	51.2241913418
CP018462.1	Klebsiella  pneumoniae  strain  Kp_Goe_39795  plasmid  pKp_Goe_795-3  complete  sequence	32942	54.9238054763
CP018459.1	Klebsiella  pneumoniae  strain  Kp_Goe_39795  plasmid  pKp_Goe_795-4  complete  sequence	16971	50.3447056744
CP012111.1	Acetobacter  pasteurianus  strain  Ab3  complete  genome	2806148	53.2811526691
CP016396.1	Mycobacterium  avium  strain  RCAD0278  complete  genome	4953610	69.2942318834
CP011923.1	Francisella  noatunensis  subsp.  orientalis  strain  FNO190  complete  genome	1859595	32.3063892944
CP000108.1	Chlorobium  chlorochromatii  CaD3  complete  genome	2572079	44.278188967
CP015637.1	Pseudomonas  fluorescens  strain  L321  complete  genome	6641144	60.7657054267
CP011726.1	Bordetella  pertussis  strain  I270  complete  genome	4103217	67.7094094707
CP011974.1	Bacillus  endophyticus  strain  Hbe603  complete  genome	4865574	36.6443506974
CP015323.1	Bacillus  endophyticus  strain  Hbe603  plasmid  pBEH1  complete  sequence	95077	35.2314439875
CP015324.1	Bacillus  endophyticus  strain  Hbe603  plasmid  pBEH2  complete  sequence	58079	34.6149210558
CP015325.1	Bacillus  endophyticus  strain  Hbe603  plasmid  pBEH3  complete  sequence	84656	35.4517104517
CP015326.1	Bacillus  endophyticus  strain  Hbe603  plasmid  pBEH4  complete  sequence	69170	35.1973398872
CP015327.1	Bacillus  endophyticus  strain  Hbe603  plasmid  pBEH5  complete  sequence	56750	35.1083700441
CP015328.1	Bacillus  endophyticus  strain  Hbe603  plasmid  pBEH6  complete  sequence	69165	33.2783922504
CP015329.1	Bacillus  endophyticus  strain  Hbe603  plasmid  pBEH7  complete  sequence	10461	35.4555013861
CP015330.1	Bacillus  endophyticus  strain  Hbe603  plasmid  pBEH8  complete  sequence	5053	33.8214921829
CP006615.1	Arcobacter  butzleri  7h1h  complete  genome	2253233	27.0598291433
CP001229.1	Sulfurihydrogenibium  azorense  Az-Fu1  complete  genome	1640877	32.7529120099
CP002927.1	Bacillus  amyloliquefaciens  XH7  complete  genome	3939203	45.8209947545
CP002084.1	Dehalogenimonas  lykanthroporepellens  BL-DC-9  complete  genome	1686510	55.0443815928
CP016448.1	Methyloversatilis  sp.  RAC08  complete  genome	3937190	65.0220080819
CP006714.1	Bifidobacterium  breve  NCFB  2258  complete  genome	2315904	58.7122350495
CP021417.1	Corynebacterium  ulcerans  strain  PO100/5  complete  genome	2572413	54.4000904987
CP001633.1	Francisella  tularensis  subsp.  tularensis  NE061598  complete  genome	1892681	32.2600057802
CP003022.1	Pasteurella  multocida  36950  complete  genome	2349518	40.4372726661
CP019015.1	Escherichia  coli  strain  Ecol_AZ162  complete  genome	5099988	50.7351782004
CP019013.1	Escherichia  coli  strain  Ecol_AZ162  plasmid  pECAZ162_2  complete  sequence	109057	46.5187929248
CP019014.1	Escherichia  coli  strain  Ecol_AZ162  plasmid  pECAZ162_KPC  complete  sequence	142829	53.4268250845
CP014270.1	Escherichia  coli  K-12  strain  DHB4  complete  genome	4546849	50.7454942973
CP014271.1	Escherichia  coli  K-12  strain  DHB4  plasmid  F128-(DHB4)  complete  sequence	232954	50.4249766048
CP013663.1	Escherichia  coli  strain  GB089  complete  genome	5233459	50.7539468638
CP012499.1	Escherichia  coli  strain  GB089  plasmid  pCFSAN004181P  complete  sequence	223952	46.260805887
CP002599.1	Burkholderia  gladioli  BSR3  chromosome  1  complete  sequence	4413616	67.4848242348
CP002600.1	Burkholderia  gladioli  BSR3  chromosome  2  complete  sequence	3700833	68.5792360801
CP002601.1	Burkholderia  gladioli  BSR3  plasmid  bgla_1p  complete  sequence	276215	63.2822258024
CP002602.1	Burkholderia  gladioli  BSR3  plasmid  bgla_2p  complete  sequence	129399	62.8235148649
CP002603.1	Burkholderia  gladioli  BSR3  plasmid  bgla_3p  complete  sequence	128650	59.6074621065
CP002604.1	Burkholderia  gladioli  BSR3  plasmid  bgla_4p  complete  sequence	403586	62.3715887072
CP001101.1	Chlorobium  phaeobacteroides  BS1  complete  genome	2736403	48.9270768962
CP020933.1	Escherichia  coli  strain  HB-Coli0  complete  genome	4858944	50.7186129332
CP020934.1	Escherichia  coli  strain  HB-Coli0  plasmid  unnamed1  complete  sequence	151137	51.1390327981
CP020936.1	Escherichia  coli  strain  HB-Coli0  plasmid  unnamed3  complete  sequence	64749	47.9435975845
CP012546.1	Campylobacter  pinnipediorum  subsp.  pinnipediorum  strain  RM17260  complete  genome	1782665	30.4177733898
CP017331.1	Mycoplasma  pneumoniae  strain  FL8  complete  genome	816491	40.0048500228
CP010437.1	Bifidobacterium  adolescentis  strain  BBMN23  complete  genome	2173720	59.2931012274
CP003085.1	Pantoea  ananatis  PA13  complete  genome	4586378	53.6565237318
CP003086.1	Pantoea  ananatis  PA13  plasmid  PAGR_p  complete  sequence	280753	52.2509109431
CP001025.1	Burkholderia  ambifaria  MC40-6  chromosome  1  complete  sequence	3443583	66.8984310818
CP001026.1	Burkholderia  ambifaria  MC40-6  chromosome  2  complete  sequence	2769414	66.5422721197
CP001027.1	Burkholderia  ambifaria  MC40-6  chromosome  3  complete  sequence	1127947	65.8663040019
CP001028.1	Burkholderia  ambifaria  MC40-6  plasmid  pBMC401  complete  sequence	301592	61.188625693
CP012034.1	Lactobacillus  ginsenosidimutans  strain  EMML  3041  complete  genome	2590556	36.7071007151
CP000612.1	Desulfotomaculum  reducens  MI-1  complete  genome	3608104	42.2752503808
CP007604.1	Helicobacter  pylori  strain  BM013A  complete  genome	1604233	38.9639784246
CP003738.1	Pseudomonas  putida  HB3267  complete  genome	5875750	62.5983576565
CP003739.1	Pseudomonas  putida  HB3267  plasmid  pPC9  complete  sequence	80360	60.0323544052
CP020121.1	Comamonas  kerstersii  strain  8943  complete  genome	3547915	59.6315582532
CP007292.2	Salmonella  enterica  subsp.  enterica  serovar  Enteritidis  str.  SA19994216  complete  genome	4685847	52.1670681949
CP007220.1	Mycobacterium  chelonae  CCUG  47445  complete  genome	5029817	63.9201784081
CP002607.1	Aeromonas  veronii  B565  complete  genome	4551783	58.7190338379
CP002007.2	Streptococcus  suis  05HAS68  complete  genome	2176073	41.1648873912
AP012051.1	Caldisericum  exile  AZM16c01  DNA  complete  genome	1558103	35.3748757303
CP007241.1	Streptococcus  pyogenes  strain  1E1  complete  genome	1796152	38.4842151444
CP011360.1	Bradyrhizobium  diazoefficiens  USDA  110  complete  genome	9106064	64.0593894354
CP012731.1	Streptococcus  suis  strain  90-1330  complete  genome	2146151	41.0872301157
CP003323.1	Mycobacterium  intracellulare  MOTT-02  complete  genome	5409696	68.0964327755
CP010319.1	Streptococcus  agalactiae  strain  GBS85147  complete  genome	1996151	35.4872952998
CP003125.1	Geobacillus  thermoleovorans  CCB_US3_UF5  complete  genome	3596620	52.2752195117
CP003989.2	Thioalkalivibrio  nitratireducens  DSM  14787  complete  genome	4002350	66.4973827876
CP002302.1	Buchnera  aphidicola  str.  JF99  (Acyrthosiphon  pisum)  complete  genome	641716	26.2863946045
CP009013.1	Xanthomonas  citri  subsp.  citri  strain  jx4  complete  genome	5124790	64.8390470634
CP009011.1	Xanthomonas  citri  subsp.  citri  strain  jx4  plasmid  pXAC33  complete  sequence	33695	61.8786170055
CP009012.1	Xanthomonas  citri  subsp.  citri  strain  jx4  plasmid  pXAC64  complete  sequence	64912	61.3892654671
CP011707.1	Bordetella  pertussis  strain  H849  complete  genome	4103204	67.7093559082
CP003215.1	Corynebacterium  diphtheriae  HC04  complete  genome	2484332	53.4535239251
AE017354.1	Legionella  pneumophila  subsp.  pneumophila  str.  Philadelphia  1  complete  genome	3397754	38.269515686
CP000240.1	Synechococcus  sp.  JA-2-3B'a(2-13)  complete  genome	3046682	58.4503404031
CP012681.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  strain  33676  complete  genome	4809574	52.1551596877
