ID	Description	Length	GC
CP007632.1	Streptococcus  agalactiae  strain  NGBS572  complete  genome	2061426	35.4624420183
AP009179.1	Sulfurovum  sp.  NBC37-1  genomic  DNA  complete  genome	2562277	43.871486182
CP015904.1	Lactococcus  lactis  subsp.  lactis  strain  UC11  complete  genome	2381789	34.9979784103
CP011104.1	Photorhabdus  temperata  subsp.  thracensis  strain  DSM  15199  complete  genome	5147098	44.1089911247
CP015840.1	Chlamydia  gallinacea  08-1274/3  complete  genome	1059583	37.9424735957
CP006914.1	Candidate  division  WWE3  bacterium  RAAC2_WWE3_1  complete  genome	878109	43.1512488768
AE015929.1	Staphylococcus  epidermidis  ATCC  12228  complete  genome	2499279	32.0951762488
CP010803.1	Martelella  endophytica  strain  YC6887  complete  genome	4817335	62.137073714
CP002697.1	Buchnera  aphidicola  str.  USDA  (Myzus  persicae)  complete  genome	643504	25.4407121012
CP003275.1	Streptomyces  hygroscopicus  subsp.  jinggangensis  5008  complete  genome	10145833	71.8927760786
CP000419.1	Streptococcus  thermophilus  LMD-9  complete  genome	1856368	39.081152013
CP003709.1	Zymomonas  mobilis  subsp.  mobilis  NRRL  B-12526  complete  genome	2011869	46.2363603197
CP009237.1	Haemophilus  parasuis  strain  KL0318  complete  genome	2280878	40.0426940853
CP004405.1	Bacillus  subtilis  subsp.  subtilis  str.  BAB-1  complete  genome	4021944	43.8888507647
CP010177.1	Escherichia  coli  strain  H14  complete  genome	4735489	50.7640499218
CP002276.1	Haemophilus  influenzae  R2846  complete  genome	1819370	38.0166761022
FM200053.1	Salmonella  enterica  subsp.  enterica  serovar  Paratyphi  A  str.  AKU_12601  complete  genome  strain  AKU_12601	4581797	52.1836737856
CP007234.1	Candidatus  Sulcia  muelleri  strain  TETUND  complete  genome	270029	23.0234530365
CP015309.1	Corynebacterium  pseudotuberculosis  strain  PA02  complete  genome	2328435	52.1839347029
CP012690.1	Campylobacter  jejuni  subsp.  jejuni  strain  RM3196  complete  genome	1664566	30.5924186845
CR848038.1	Chlamydophila  abortus  strain  S26/3  complete  genome	1144377	39.8664076611
CP000903.1	Bacillus  weihenstephanensis  KBAB4  complete  genome	5262775	35.5615621036
CP007564.1	Borrelia  garinii  SZ  complete  genome	902487	28.3835667439
CP013890.1	Bordetella  pertussis  strain  J120  complete  genome	4109522	67.7037621407
CP006576.1	Elizabethkingia  anophelis  FMS-007  complete  genome	3938967	35.6290113626
CP007772.1	Campylobacter  subantarcticus  LMG  24374  complete  genome	1782536	29.9446967691
CP015434.1	[Haemophilus]  ducreyi  strain  GHA9  complete  genome	1775503	38.2172263297
CP001227.1	Rickettsia  peacockii  str.  Rustic  complete  genome	1288492	32.561086914
CP001013.1	Leptothrix  cholodnii  SP-6  complete  genome	4909403	68.8996808777
CP020437.1	Bacillus  sp.  FDAARGOS_235  complete  genome	5287106	35.4583395907
CP002869.1	Paenibacillus  mucilaginosus  KNP414  complete  genome	8663821	58.3832352954
AP014854.2	Blastochloris  viridis  DNA  complete  genome  strain:  DSM  133	3726627	67.932905547
CP002361.1	Oceanithermus  profundus  DSM  14977  complete  genome	2303940	70.0248270354
CP000552.1	Prochlorococcus  marinus  str.  MIT  9515  complete  genome	1704176	30.7941785356
CP007778.1	Campylobacter  lari  RM16712  complete  genome	1565009	29.7354839493
HE572590.1	Mycobacterium  canettii  CIPT  140010059  complete  genome	4482059	65.6223400897
CP008995.1	Xanthomonas  citri  subsp.  citri  strain  NT17  complete  genome	5175558	64.7720690213
CP007205.1	Pasteurella  multocida  subsp.  multocida  PMTB2.1  complete  genome	2315202	40.3183825861
CP007499.1	Staphylococcus  aureus  strain  2395  USA500  complete  genome	2955646	32.8607688471
CP014787.1	Lactobacillus  oris  strain  J-1  complete  genome	3171194	51.368632761
CP010429.1	Spirosoma  radiotolerans  strain  DG5A  complete  genome	7029352	49.472227312
CP020743.1	Bacillus  mycoides  strain  Gnyt1  complete  genome	5597907	35.5675076417
CP009458.1	Cedecea  neteri  strain  M006  complete  genome	4965436	54.4084346269
CP004374.1	Mycobacterium  abscessus  subsp.  bolletii  50594  complete  genome	5000473	64.2174650278
CP012333.1	Labilithrix  luteola  strain  DSM  27648  complete  genome	12191466	66.1424311071
CP007505.1	Salmonella  enterica  subsp.  enterica  serovar  Tennessee  str.  TXSC_TXSC08-19  complete  genome	4864410	52.1644557099
CP018713.1	Klebsiella  pneumoniae  strain  Kp_Goe_152021  complete  genome	5373055	57.3601982485
CP003605.1	Blattabacterium  sp.  (Blatta  orientalis)  str.  Tarazona  complete  genome	634449	28.185244204
CP016663.1	Neisseria  meningitidis  strain  M22722  complete  genome	2172888	51.732670989
CP016895.1	Acinetobacter  sp.  BRTC-1  complete  genome	3741098	41.6401815724
CP010954.1	Sphingobium  sp.  YBL2  complete  genome	4766421	64.7857795188
CP000087.1	Rickettsia  bellii  RML369-C  complete  genome	1522076	31.6458573685
CP020375.1	Bacillus  velezensis  strain  JTYP2  complete  genome	3929789	46.4990614
CP016456.1	Sphingobium  sp.  RAC03  complete  genome	3232017	63.2831758001
CP009455.1	Pseudomonas  cremoricolorata  strain  ND07  complete  genome	4780403	63.2427224232
CP001999.1	Arcobacter  nitrofigilis  DSM  7299  complete  genome	3192235	28.3608506266
FQ790233.1	Mycoplasma  suis  KI3806  complete  genome	709270	31.0771638445
CP011010.1	Stenotrophomonas  maltophilia  strain  ISMMS3  complete  genome	4804002	66.650284492
CP014771.1	Hymenobacter  sp.  PAMC  26554  complete  genome	5244843	60.9307275737
CP014415.1	Staphylococcus  aureus  strain  USA300-SUR15  complete  genome	2919910	32.7853940704
CP019978.1	Streptococcus  agalactiae  strain  Sag37  complete  genome	2198785	35.7667984819
CP013243.1	Clostridium  botulinum  strain  CDC_1632  complete  genome	4393047	28.0195499843
CP011199.1	Bordetella  pertussis  strain  I238  complete  genome	4104580	67.7099971252
CP012398.1	Chelatococcus  sp.  CO-6  complete  genome	4394046	68.6646430192
CP013724.1	Listeria  monocytogenes  strain  Lm  N1546  complete  genome	2952608	37.9600678451
CP009090.1	Salmonella  enterica  subsp.  enterica  serovar  Enteritidis  strain  OLF-SE8-1021710  complete  genome	4667283	52.168788565
CP017112.1	Bacillus  subtilis  strain  BS16045  complete  genome	4165121	43.599789778
CP013334.1	Fusobacterium  hwasookii  ChDC  F300  complete  genome	2521574	27.1166739505
CP003214.1	Corynebacterium  diphtheriae  HC03  complete  genome	2478364	53.5029156331
HF545616.1	Ruminococcus  bicirculans  chromosome  I  complete  genome	2240877	42.5048318136
HF545617.1	Ruminococcus  bicirculans  chromosome  II  complete  genome	727623	42.9924562583
CP008864.2	Pseudomonas  aeruginosa  strain  W60856  complete  genome	6896700	66.1786651587
CP000236.1	Ehrlichia  chaffeensis  str.  Arkansas  complete  genome	1176248	30.1007100543
CP019597.1	Staphylococcus  cohnii  strain  SNUDS-2  complete  genome	2585879	32.726782653
CP003511.1	Mycoplasma  gallisepticum  NC06_2006.080-5-2P  complete  genome	938869	31.6201727824
CP016027.1	Halothiobacillus  sp.  LS2  complete  genome	2908964	60.7258116635
CP004121.1	Clostridium  saccharoperbutylacetonicum  N1-4(HMT)  complete  genome	6530257	29.5414100854
CP000934.1	Cellvibrio  japonicus  Ueda107  complete  genome	4576573	51.9912388593
CP014608.1	Obesumbacterium  proteus  strain  DSM  2777  complete  genome	5011796	49.0884904334
CP003209.1	Corynebacterium  diphtheriae  BH8  complete  genome	2485519	53.556058111
CP020892.1	Pseudomonas  sp.  M30-35  complete  genome	4926954	54.2720106581
CP012201.1	Massilia  sp.  NR  4-1  complete  genome	6361416	63.8265914381
CP007248.1	Salmonella  enterica  subsp.  enterica  serovar  Enteritidis  str.  EC20090698  complete  genome	4680996	52.1747508436
CP000387.1	Streptococcus  sanguinis  SK36  complete  genome	2388435	43.4002181345
AP010946.1	Azospirillum  sp.  B510  DNA  complete  genome	3311395	67.7602339799
CP011371.1	[Polyangium]  brachysporum  strain  DSM  7029  complete  genome	6476147	67.5140017668
CP008714.1	Xanthomonas  translucens  pv.  undulosa  strain  Xtu  4699  complete  genome	4561137	68.0530315139
CP018324.1	Lactobacillus  plantarum  subsp.  plantarum  strain  TS12  complete  genome	3193112	44.6217044689
CP007547.1	Elizabethkingia  anophelis  NUHP1  complete  genome	4369828	35.6224547053
CP003496.2	Aggregatibacter  actinomycetemcomitans  D7S-1  complete  genome	2308962	44.3166236603
CP003194.1	Staphylococcus  aureus  subsp.  aureus  11819-97  complete  genome	2846546	32.8765106905
HE965803.1	Bordetella  parapertussis  Bpp5  complete  genome	4887379	67.8286869097
CP012020.1	Methylophilus  sp.  TWE2  complete  genome	3079044	49.5389802809
CP001340.1	Caulobacter  crescentus  NA1000  complete  genome	4042929	67.1716470905
CP017405.1	Bordetella  pertussis  strain  J448  complete  genome	4386396	67.8183410709
CP018796.1	Lactobacillus  parabuchneri  strain  FAM21731  complete  genome	2600578	43.5778123171
CP003049.1	Francisella  tularensis  TI0902  complete  genome	1892744	32.2584565055
CP000853.1	Alkaliphilus  oremlandii  OhILAs  complete  genome	3123558	36.2573065715
CP001930.1	Chlamydia  trachomatis  G/9301  complete  genome	1042811	41.3089236688
CP001686.1	Kytococcus  sedentarius  DSM  20547  complete  genome	2785024	71.6275335509
CP015819.1	Spiroplasma  clarkii  strain  CN-5  complete  genome	1558445	29.5999538001
AP012203.1	Porphyromonas  gingivalis  TDC60  DNA  complete  genome	2339898	48.3426200629
CP010543.1	Mycoplasma  pneumoniae  54524  complete  genome	816583	40.0085478145
CP002085.1	Desulfarculus  baarsii  DSM  2075  complete  genome	3655731	65.7034940481
CP011663.1	Clostridium  sporogenes  strain  DSM  795  complete  genome	4142990	27.9828577911
CP011295.1	Rhodococcus  erythropolis  strain  BG43  complete  genome	6334075	62.4025449651
CP011346.1	Bacillus  velezensis  strain  JJ-D34  complete  genome	4105955	46.2386947738
CP012541.1	Campylobacter  concisus  strain  ATCC  33237  complete  genome	1840041	37.6150314042
CP011329.1	Streptococcus  agalactiae  strain  H002  complete  genome	2147416	35.6544796164
CP018744.1	Borreliella  garinii  strain  CIP  103362  isolate  20047  complete  genome	905638	28.3635403991
CP014864.1	Microbulbifer  thermotolerans  strain  DAU221  complete  genome	3938396	56.56856243
CP010526.1	Staphylococcus  aureus  subsp.  aureus  ST772-MRSA-V  strain  DAR4145  complete  genome	2860508	32.8471376413
HF952104.1	Streptococcus  agalactiae  09mas018883  complete  genome	2138694	35.5472077819
CP000382.1	Clostridium  novyi  NT  complete  genome	2547720	28.8556827281
CP010477.1	Campylobacter  jejuni  strain  CJ677CC526  complete  genome	1667602	30.2994359565
CP013254.1	Kocuria  flava  strain  HO-9041  complete  genome	3504335	74.1817777125
CP002496.1	Pseudomonas  aeruginosa  M18  complete  genome	6327754	66.5042762408
CP003248.2	Mycobacterium  tuberculosis  H37Rv  complete  genome	4411709	65.6159551775
CP000058.1	Pseudomonas  syringae  pv.  phaseolicola  1448A  complete  genome	5928787	58.0150206105
CP007589.1	Mycoplasma  bovis  strain  HB0801-P115  complete  genome	977322	29.3003738788
CP007600.1	Listeria  monocytogenes  strain  CFSAN006122  complete  genome	2906670	38.026951804
CP003797.1	Chlamydia  psittaci  CP3  complete  genome	1168150	39.0552583144
CP017715.1	Marinobacter  sp.  Hb8  complete  genome	4121005	55.9077458047
CP001358.1	Desulfovibrio  desulfuricans  subsp.  desulfuricans  str.  ATCC  27774  complete  genome	2873437	58.0721623617
CP011758.1	Bordetella  pertussis  strain  J039  complete  genome	4107448	67.7058601837
CP010311.1	Geoalkalibacter  subterraneus  strain  Red1  complete  genome	3475523	57.0472415231
AP014585.1	Streptococcus  pyogenes  DNA  complete  genome  strain:  MTB314	1744827	38.5112678793
CP006617.1	Anaplasma  phagocytophilum  str.  JM  complete  genome	1481598	41.6446971446
CP015610.1	Bacillus  safensis  strain  U41  complete  genome	3735181	41.5022993531
CP010334.1	Mycobacterium  africanum  strain  25  complete  genome	4386422	65.5794175754
CP003197.1	Propionibacterium  acnes  TypeIA2  P.acn31  complete  genome	2498766	60.0335925813
CP002873.1	Brachyspira  pilosicoli  P43/6/78  complete  genome	2555556	27.9173299274
CP009561.1	Salmonella  enterica  subsp.  enterica  serovar  Newport  str.  CVM  N18486  complete  genome	4755838	52.2485206603
CP016370.1	Elizabethkingia  anophelis  strain  0422  complete  genome	3986480	35.6162830367
AM286690.1	Alcanivorax  borkumensis  SK2  complete  genome	3120143	54.727780105
CP007247.1	Salmonella  enterica  subsp.  enterica  serovar  Enteritidis  str.  EC20110221  complete  genome	4709033	52.164743802
CP016833.1	Xanthomonas  fragariae  isolate  Fap29  complete  genome	4232633	62.2970382738
CP004852.1	Alteromonas  macleodii  str.  'Ionian  Sea  U8'  complete  genome	4395035	44.8600295561
CP004390.1	Hydrogenobaculum  sp.  SN  complete  genome	1552931	34.7518981848
CP003196.1	Propionibacterium  acnes  TypeIA2  P.acn17  complete  genome	2522885	60.0732098372
CP013690.1	Myroides  odoratimimus  strain  PR63039  complete  genome	4366950	34.1868810039
CP017873.1	Campylobacter  coli  strain  WA333  complete  genome	1841551	31.3485751956
CP001734.1	Desulfohalobium  retbaense  DSM  5692  complete  genome	2864304	57.5400516146
CP012700.1	Sphingopyxis  macrogoltabida  strain  EY-1  complete  genome	4757879	64.8913728155
CP006003.1	Myxococcus  fulvus  124B02  complete  genome	11048835	69.9626974247
CP014409.1	Staphylococcus  aureus  strain  USA300-SUR13  complete  genome	2919720	32.7837600866
CP003304.1	Rickettsia  canadensis  str.  CA410  complete  genome	1150228	31.0137642276
CP010427.1	Francisella  guangzhouensis  strain  08HL01032  complete  genome	1658482	31.9966089472
CP014536.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  strain  SO3  complete  genome	4912959	52.1744838498
CP011299.1	Buchnera  aphidicola  (Schlechtendalia  chinensis)  strain  SC  complete  genome	607835	25.7945001522
CP019030.1	Lactobacillus  fermentum  strain  SNUV175  complete  genome	2176678	51.4611715651
CP000848.1	Rickettsia  rickettsii  str.  'Sheila  Smith'  complete  genome	1257710	32.4674209476
CP017648.1	Acinetobacter  baumannii  strain  KAB04  complete  genome	4006639	39.0744461879
CP003802.1	Mycoplasma  hyopneumoniae  7422  complete  genome	898495	28.5096745113
CP000386.1	Rubrobacter  xylanophilus  DSM  9941  complete  genome	3225748	70.4765840357
HE601956.1	Chlamydia  trachomatis  L2b/UCH-2  complete  genome	1038864	41.3282200558
CP011018.1	Escherichia  coli  strain  CI5  complete  genome	4885378	50.7978092995
CP019178.1	Salmonella  enterica  subsp.  enterica  serovar  Chester  str.  ATCC  11997  complete  genome	4660922	52.2123948867
CP015436.1	Anoxybacillus  sp.  B7M1  complete  genome	3814080	42.5081802165
CP009751.1	Bordetella  pertussis  B1917  complete  genome	4102186	67.7103622313
CP001220.2	Comamonas  testosteroni  CNB-2  complete  genome	5373644	61.4389788382
CP006776.1	Streptococcus  sp.  I-P16  complete  genome	2023580	42.0664367112
CP001515.1	Bifidobacterium  animalis  subsp.  lactis  Bl-04  complete  genome	1938709	60.4821043282
CP011185.1	Bordetella  pertussis  strain  H637  complete  genome	4103696	67.7048689766
CP010299.1	Staphylococcus  aureus  strain  25b_MRSA  complete  genome	2872781	32.7501817925
CP006685.1	Campylobacter  jejuni  subsp.  jejuni  NCTC  11168-K12E5  complete  genome	1641481	30.5486326068
CP004140.1	Sinorhizobium  meliloti  2011  complete  genome	3657276	62.7209978137
CP000860.1	Candidatus  Desulforudis  audaxviator  MP104C  complete  genome	2349476	60.8471420862
CP007471.1	Haemophilus  influenzae  strain  C486  complete  genome	1846503	38.1627324732
CP011194.1	Bordetella  pertussis  strain  H800  complete  genome	4102311	67.709176608
CP003993.1	Streptococcus  suis  TL13  complete  genome	2038146	41.3157840508
CP001991.1	Mycoplasma  crocodyli  MP145  complete  genome	934379	26.9537307666
CP001981.1	Candidatus  Sulcia  muelleri  DMIN  complete  genome	243933	22.4930616194
AP014938.1	Rothia  mucilaginosa  DNA  complete  genome  strain:  NUM-Rm6536	2292716	59.5610184602
CP018933.1	Bacillus  cereus  strain  ISSFR-9F  complete  genome	5243376	35.466195825
CP012088.1	Bordetella  pertussis  strain  J107  complete  genome	4106377	67.7067643814
CP011958.1	Xanthomonas  oryzae  pv.  oryzicola  strain  CFBP7331  complete  genome	5008292	63.9246473648
CP001359.1	Anaeromyxobacter  dehalogenans  2CP-1  complete  genome	5029329	74.7164880245
CP021109.1	Bordetella  genomosp.  9  strain  AU17164  complete  genome	4587366	66.0113886705
CP015093.1	Pelagibaca  abyssi  strain  JLT2014  complete  genome	4246390	65.8769684367
CP003537.1	Bdellovibrio  exovorus  JSS  complete  genome	2657893	41.9156452122
FM211192.1	Mycobacterium  leprae  Br4923  complete  genome  sequence	3268071	57.7974897118
CP002740.1	Sinorhizobium  meliloti  BL225C  complete  genome	3671982	62.7878350166
CP000408.1	Streptococcus  suis  98HAH33  complete  genome	2095698	41.1133665251
CP011702.1	Bordetella  pertussis  strain  H775  complete  genome	4106491	67.7053961643
