ID	Description	Length	GC
CP001040.1	Nostoc  punctiforme  PCC  73102  plasmid  pNPUN03  complete  sequence	123028	40.92483012
CP001041.1	Nostoc  punctiforme  PCC  73102  plasmid  pNPUN04  complete  sequence	65940	41.4528359114
CP001042.1	Nostoc  punctiforme  PCC  73102  plasmid  pNPUN05  complete  sequence	26419	42.3293841553
CP017879.1	Campylobacter  coli  strain  BG2108  plasmid  pCCDM108L  complete  sequence	46186	28.9156887368
CP017880.1	Campylobacter  coli  strain  BG2108  plasmid  pCCDM108S  complete  sequence	25286	29.2375227399
CP008904.1	Geobacillus  sp.  LC300  plasmid  pGt35  complete  sequence	38364	46.8251485768
AP017915.1	Candidatus  Azobacteroides  pseudotrichonymphae  plasmid  pAPPJ1  DNA  complete  sequence  phylotype  ProJPt-1	26809	22.2201499496
AP017916.1	Candidatus  Azobacteroides  pseudotrichonymphae  plasmid  pAPPJ2  DNA  complete  sequence  phylotype  ProJPt-1	21972	26.9706899691
AP017917.1	Candidatus  Azobacteroides  pseudotrichonymphae  plasmid  pAPPJ3  DNA  complete  sequence  phylotype  ProJPt-1	20721	26.3838617827
AP017918.1	Candidatus  Azobacteroides  pseudotrichonymphae  plasmid  pAPPJ4  DNA  complete  sequence  phylotype  ProJPt-1	18962	24.3486973948
AP017919.1	Candidatus  Azobacteroides  pseudotrichonymphae  plasmid  pAPPJ5  DNA  complete  sequence  phylotype  ProJPt-1	13523	21.3044442801
CP001815.1	Streptosporangium  roseum  DSM  43021  plasmid  pSROS01  complete  sequence	28204	69.5787831513
CP011135.1	Escherichia  coli  VR50  plasmid  pVR50A  complete  sequence	70533	52.3301149816
CP011136.1	Escherichia  coli  VR50  plasmid  pVR50B  complete  sequence	97864	49.5268944658
CP011137.1	Escherichia  coli  VR50  plasmid  pVR50C  complete  sequence	6989	47.5890685363
CP011138.1	Escherichia  coli  VR50  plasmid  pVR50D  complete  sequence	5631	47.3272953294
CP011139.1	Escherichia  coli  VR50  plasmid  pVR50E  complete  sequence	5164	47.5019364833
CP011140.1	Escherichia  coli  VR50  plasmid  pVR50F  complete  sequence	4075	50.1595092025
CP011141.1	Escherichia  coli  VR50  plasmid  pVR50G  complete  sequence	2089	47.1517472475
CP011142.1	Escherichia  coli  VR50  plasmid  pVR50H  complete  sequence	1783	56.8704430735
CP011143.1	Escherichia  coli  VR50  plasmid  pVR50I  complete  sequence	1552	51.868556701
CP013954.1	Staphylococcus  aureus  strain  NCCP14558  plasmid  pNCCP14558  complete  sequence	24729	28.6707913785
CP007728.1	Klebsiella  pneumoniae  subsp.  pneumoniae  KPNIH10  plasmid  pAAC154-a50  complete  sequence	15096	53.5373608903
CP007729.1	Klebsiella  pneumoniae  subsp.  pneumoniae  KPNIH10  plasmid  pKPN-498  complete  sequence	243824	53.2248671173
CP007730.1	Klebsiella  pneumoniae  subsp.  pneumoniae  KPNIH10  plasmid  pKpQIL-6e6  complete  sequence	113639	53.9277888753
CP018794.1	Campylobacter  sp.  RM12175  plasmid  pVIC12175-1  complete  sequence	25220	28.7946074544
CP018795.1	Campylobacter  sp.  RM12175  plasmid  pVIC12175-2  complete  sequence	4217	29.286222433
CP009363.1	Yersinia  frederiksenii  Y225  plasmid  unnsmrf  complete  sequence	55362	37.7226256277
CP016720.1	Lactococcus  lactis  subsp.  lactis  strain  UC11  plasmid  pUC11A  complete  sequence	59284	33.9113420147
CP016721.1	Lactococcus  lactis  subsp.  lactis  strain  UC11  plasmid  pUC11B  complete  sequence	49307	34.2223213742
CP016722.1	Lactococcus  lactis  subsp.  lactis  strain  UC11  plasmid  pUC11C  complete  sequence	19351	35.1868120511
CP016723.1	Lactococcus  lactis  subsp.  lactis  strain  UC11  plasmid  pUC11D  complete  sequence	15393	30.8192035341
CP016725.1	Lactococcus  lactis  subsp.  lactis  strain  UC11  plasmid  pUC11F  complete  sequence	5238	30.9851088202
CP015841.1	Chlamydia  gallinacea  08-1274/3  plasmid  p1274  complete  sequence	7619	31.7495734348
AE015930.1	Staphylococcus  epidermidis  ATCC  12228  plasmid  pSE-12228-01  complete  sequence	4439	30.0518134715
AE015931.1	Staphylococcus  epidermidis  ATCC  12228  plasmid  pSE-12228-02  complete  sequence	4679	31.7802949348
AE015932.1	Staphylococcus  epidermidis  ATCC  12228  plasmid  pSE-12228-03  complete  sequence	8007	35.5813663045
AE015933.1	Staphylococcus  epidermidis  ATCC  12228  plasmid  pSE-12228-04  complete  sequence	17261	27.9879497132
AE015934.1	Staphylococcus  epidermidis  ATCC  12228  plasmid  pSE-12228-05  complete  sequence	24365	29.2714959984
AE015935.1	Staphylococcus  epidermidis  ATCC  12228  plasmid  pSE-12228-06  complete  sequence	6585	31.4958238421
CP002698.1	Buchnera  aphidicola  str.  USDA  (Myzus  persicae)  plasmid  pLeu  complete  sequence	7802	26.0702384004
CP003276.1	Streptomyces  hygroscopicus  subsp.  jinggangensis  5008  plasmid  pSHJG1  complete  sequence	164566	69.0045331356
CP003277.1	Streptomyces  hygroscopicus  subsp.  jinggangensis  5008  plasmid  pSHJG2  complete  sequence	73285	70.9435764481
CP000420.1	Streptococcus  thermophilus  LMD-9  plasmid  1  complete  sequence	4449	36.9970779951
CP000421.1	Streptococcus  thermophilus  LMD-9  plasmid  2  complete  sequence	3361	35.0788455817
CP003710.1	Zymomonas  mobilis  subsp.  mobilis  NRRL  B-12526  plasmid  pZM1252601  complete  sequence	33915	42.2762789326
CP003711.1	Zymomonas  mobilis  subsp.  mobilis  NRRL  B-12526  plasmid  pZM1252602  complete  sequence	30952	43.6999224606
CP003712.1	Zymomonas  mobilis  subsp.  mobilis  NRRL  B-12526  plasmid  pZM1252603  complete  sequence	37061	42.3841774372
CP003713.1	Zymomonas  mobilis  subsp.  mobilis  NRRL  B-12526  plasmid  pZM1252604  complete  sequence	32400	43.6913580247
CP003714.1	Zymomonas  mobilis  subsp.  mobilis  NRRL  B-12526  plasmid  pZM1252605  complete  sequence	32801	43.3035578184
CP013354.1	Clostridium  butyricum  strain  JKY6D1  plasmid  complete  sequence	8060	27.4317617866
LK021128.1	Vibrio  anguillarum  plasmid  p67vangNB10  strain  NB10  complete  sequence	66798	42.6419952693
CP000904.1	Bacillus  weihenstephanensis  KBAB4  plasmid  pBWB401  complete  genome	417054	33.6654246213
CP000905.1	Bacillus  weihenstephanensis  KBAB4  plasmid  pBWB402  complete  genome	75107	33.3484229166
CP000906.1	Bacillus  weihenstephanensis  KBAB4  plasmid  pBWB403  complete  genome	64977	43.359958139
CP000907.1	Bacillus  weihenstephanensis  KBAB4  plasmid  pBWB404  complete  genome	52830	35.3700548931
CP001228.1	Rickettsia  peacockii  str.  Rustic  plasmid  pRPR  complete  sequence	26406	34.6625766871
CP020434.1	Bacillus  sp.  FDAARGOS_235  plasmid  1  complete  sequence	254112	32.6482023675
CP020436.1	Bacillus  sp.  FDAARGOS_235  plasmid  2  complete  sequence	51743	30.1625340626
CP020435.1	Bacillus  sp.  FDAARGOS_235  plasmid  3  complete  sequence	15180	35.0592885375
CP002362.1	Oceanithermus  profundus  DSM  14977  plasmid  pOCEPR01  complete  sequence	135351	66.2388899971
FR745874.1	Yersinia  enterocolitica  subsp.  palearctica  Y11  plasmid  pYVO3  complete  sequence	72460	43.9884073972
CP008993.1	Xanthomonas  citri  subsp.  citri  strain  NT17  plasmid  pXAC33  complete  sequence	28776	61.731998888
CP008994.1	Xanthomonas  citri  subsp.  citri  strain  NT17  plasmid  pXAC64  complete  sequence	64920	61.3909426987
CP007500.1	Staphylococcus  aureus  strain  2395  USA500  plasmid  pUSA500  complete  sequence	32406	29.4945380485
CP014788.1	Lactobacillus  oris  strain  J-1  plasmid  unnamed1  complete  sequence	51191	49.5301908539
CP014789.1	Lactobacillus  oris  strain  J-1  plasmid  unnamed2  complete  sequence	13611	48.864888693
CP020744.1	Bacillus  mycoides  strain  Gnyt1  plasmid  unnamed1  complete  sequence	460379	32.8081862987
CP020745.1	Bacillus  mycoides  strain  Gnyt1  plasmid  unnamed2  complete  sequence	114265	34.4366166368
CP020746.1	Bacillus  mycoides  strain  Gnyt1  plasmid  unnamed3  complete  sequence	102550	32.8561677231
CP020747.1	Bacillus  mycoides  strain  Gnyt1  plasmid  unnamed4  complete  sequence	82671	33.6369464504
CP020748.1	Bacillus  mycoides  strain  Gnyt1  plasmid  unnamed5  complete  sequence	73408	32.1272885789
CP020749.1	Bacillus  mycoides  strain  Gnyt1  plasmid  unnamed6  complete  sequence	64682	35.489007761
CP020750.1	Bacillus  mycoides  strain  Gnyt1  plasmid  unnamed7  complete  sequence	51563	36.5184337606
CP020751.1	Bacillus  mycoides  strain  Gnyt1  plasmid  unnamed8  complete  sequence	10665	31.1298640413
FR856860.1	Novosphingobium  sp.  PP1Y  Lpl  large  plasmid  complete  replicon	192103	60.710660427
FR856861.1	Novosphingobium  sp.  PP1Y  Mpl  megaplasmid  complete  replicon	1161602	62.3229815376
FR856859.1	Novosphingobium  sp.  PP1Y  Spl  small  plasmid  complete  replicon	48714	60.1243995566
CP004375.1	Mycobacterium  abscessus  subsp.  bolletii  50594  plasmid  1  complete  sequence	172814	64.1823000451
CP004376.1	Mycobacterium  abscessus  subsp.  bolletii  50594  plasmid  2  complete  sequence	97240	62.9031262855
CP018714.1	Klebsiella  pneumoniae  strain  Kp_Goe_152021  plasmid  pKp_Goe_021-1  complete  sequence	246756	45.1174439527
CP018716.1	Klebsiella  pneumoniae  strain  Kp_Goe_152021  plasmid  pKp_Goe_021-2  complete  sequence	96074	53.1392468306
CP018717.1	Klebsiella  pneumoniae  strain  Kp_Goe_152021  plasmid  pKp_Goe_021-3  complete  sequence	63589	51.2242683483
CP018718.1	Klebsiella  pneumoniae  strain  Kp_Goe_152021  plasmid  pKp_Goe_021-4  complete  sequence	61010	51.3555154893
CP018715.1	Klebsiella  pneumoniae  strain  Kp_Goe_152021  plasmid  pKp_Goe_021-5  complete  sequence	80892	52.8198091282
CP003606.1	Blattabacterium  sp.  (Blatta  orientalis)  str.  Tarazona  plasmid  complete  sequence	3735	30.6291834003
CP010955.1	Sphingobium  sp.  YBL2  plasmid  1pYBL2-1  complete  sequence	27036	60.5415002219
CP010956.1	Sphingobium  sp.  YBL2  plasmid  2pYBL2-2  complete  sequence	227503	62.8308198134
CP010957.1	Sphingobium  sp.  YBL2  plasmid  3pYBL2-3  complete  sequence	322226	61.1412486888
CP010958.1	Sphingobium  sp.  YBL2  plasmid  4pYBL2-4  complete  sequence	44342	62.2434712011
CP010959.1	Sphingobium  sp.  YBL2  plasmid  5pYBL2-5  complete  sequence	20552	60.7191514208
CP010960.1	Sphingobium  sp.  YBL2  plasmid  6pYBL2-6  complete  sequence	19339	60.8511298413
CP016453.1	Sphingobium  sp.  RAC03  plasmid  pBSY17_1  complete  sequence	892708	61.876783898
CP016457.1	Sphingobium  sp.  RAC03  plasmid  pBSY17_2  complete  sequence	131734	62.1305054124
CP016455.1	Sphingobium  sp.  RAC03  plasmid  pBSY17_3  complete  sequence	63550	60.4516129032
CP016454.1	Sphingobium  sp.  RAC03  plasmid  pBSY17_4  complete  sequence	49737	61.5195930595
CP014769.1	Hymenobacter  sp.  PAMC  26554  plasmid  unnamed1  complete  sequence	199990	60.8355417771
CP014770.1	Hymenobacter  sp.  PAMC  26554  plasmid  unnamed2  complete  sequence	6421	62.0308363183
CP014416.1	Staphylococcus  aureus  strain  USA300-SUR15  plasmid  pUSA04-1-SUR15  complete  sequence	27098	30.529928408
CP014417.1	Staphylococcus  aureus  strain  USA300-SUR15  plasmid  pUSA05-1-SUR15  complete  sequence	2415	30.8074534161
CP014418.1	Staphylococcus  aureus  strain  USA300-SUR15  plasmid  pUSA07-1-SUR15  complete  sequence	3567	30.4177179703
CP014419.1	Staphylococcus  aureus  strain  USA300-SUR15  plasmid  pUSA08-1-SUR15  complete  sequence	32098	27.4066920057
CP011920.1	Burkholderia  cenocepacia  strain  ST32  plasmid  pBCEN1232  complete  sequence	191945	61.5462762771
CP012399.1	Chelatococcus  sp.  CO-6  plasmid  pCO-6  complete  sequence	849688	68.9920300157
CP013725.1	Listeria  monocytogenes  strain  Lm  N1546  plasmid  pLmN1546  complete  sequence	86616	36.9804655029
CP013335.1	Fusobacterium  hwasookii  ChDC  F300  plasmid  complete  sequence	5489	27.9103661869
CP019598.1	Staphylococcus  cohnii  strain  SNUDS-2  plasmid  pSC-SNUDS-2-1  complete  sequence	29492	28.5874135359
CP019599.1	Staphylococcus  cohnii  strain  SNUDS-2  plasmid  pSC-SNUDS-2-2  complete  sequence	10332	26.9454123113
CP004122.1	Clostridium  saccharoperbutylacetonicum  N1-4(HMT)  plasmid  Csp_135p  complete  sequence	136188	29.3667577173
AP010947.1	Azospirillum  sp.  B510  plasmid  pAB510a  DNA  complete  genome	1455109	67.6438672292
AP010948.1	Azospirillum  sp.  B510  plasmid  pAB510b  DNA  complete  genome	723779	67.4649305935
AP010949.1	Azospirillum  sp.  B510  plasmid  pAB510c  DNA  complete  genome	681723	67.3977553933
AP010950.1	Azospirillum  sp.  B510  plasmid  pAB510d  DNA  complete  genome	628837	67.9719863812
AP010951.1	Azospirillum  sp.  B510  plasmid  pAB510e  DNA  complete  genome	537299	67.5143635108
AP010952.1	Azospirillum  sp.  B510  plasmid  pAB510f  DNA  complete  genome	261596	65.881741311
CP018325.1	Lactobacillus  plantarum  subsp.  plantarum  strain  TS12  plasmid  pLP12-1  complete  sequence	64103	41.3849585823
CP018326.1	Lactobacillus  plantarum  subsp.  plantarum  strain  TS12  plasmid  pLP12-2  complete  sequence	55319	39.4674524124
CP018327.1	Lactobacillus  plantarum  subsp.  plantarum  strain  TS12  plasmid  pLP12-3  complete  sequence	40058	41.3400569175
CP018328.1	Lactobacillus  plantarum  subsp.  plantarum  strain  TS12  plasmid  pLP12-4  complete  sequence	31617	36.7334029162
CP018329.1	Lactobacillus  plantarum  subsp.  plantarum  strain  TS12  plasmid  pLP12-5  complete  sequence	27907	39.3019672484
CP018330.1	Lactobacillus  plantarum  subsp.  plantarum  strain  TS12  plasmid  pLP12-6  complete  sequence	21512	41.2142060245
HE965804.1	Bordetella  parapertussis  Bpp5  plasmid  BPP5P1  complete  sequence	12195	59.729397294
CP000791.1	Vibrio  harveyi  ATCC  BAA-1116  plasmid  pVIBHAR  complete  sequence	89008	43.7893223081
CP018797.1	Lactobacillus  parabuchneri  strain  FAM21731  plasmid  pFAM21731.1  complete  sequence	58093	39.978999191
CP018798.1	Lactobacillus  parabuchneri  strain  FAM21731  plasmid  pFAM21731.2  complete  sequence	67905	41.1707532582
CP011296.1	Rhodococcus  erythropolis  strain  BG43  plasmid  pRLCBG43  complete  sequence	240129	60.4787426758
CP011297.1	Rhodococcus  erythropolis  strain  BG43  plasmid  pRLLBG43  complete  sequence	261537	61.2628423512
CP011298.1	Rhodococcus  erythropolis  strain  BG43  plasmid  pRSLBG43  complete  sequence	29464	58.6546293782
CP018750.1	Borreliella  garinii  strain  CIP  103362  plasmid  cp26  complete  sequence	27038	25.9227753532
CP018754.1	Borreliella  garinii  strain  CIP  103362  plasmid  cp32  complete  sequence	2114	26.5373699149
CP018755.1	Borreliella  garinii  strain  CIP  103362  plasmid  cp32  complete  sequence	1085	30.4147465438
CP013255.1	Kocuria  flava  strain  HO-9041  plasmid  1  complete  sequence	113210	67.2113770868
CP013256.1	Kocuria  flava  strain  HO-9041  plasmid  2  complete  sequence	10611	68.6174724343
CP013257.1	Kocuria  flava  strain  HO-9041  plasmid  3  complete  sequence	5666	68.1786092481
CP013258.1	Kocuria  flava  strain  HO-9041  plasmid  4  complete  sequence	4520	64.9336283186
CP000059.1	Pseudomonas  syringae  pv.  phaseolicola  1448A  large  plasmid  complete  sequence	131950	54.1083743842
CP000060.1	Pseudomonas  syringae  pv.  phaseolicola  1448A  small  plasmid  complete  sequence	51711	55.9590802731
CP003813.1	Chlamydia  psittaci  CP3  plasmid  pcpCP3  complete  sequence	7552	32.8787076271
CP010312.1	Geoalkalibacter  subterraneus  strain  Red1  plasmid  pGSUB1  complete  sequence	242122	51.3786438242
CP016834.1	Xanthomonas  fragariae  isolate  Fap29  plasmid  pFap29-1  complete  sequence	29138	57.8042418835
CP016835.1	Xanthomonas  fragariae  isolate  Fap29  plasmid  pFap29-2  complete  sequence	20831	62.8534395852
CP013691.1	Myroides  odoratimimus  strain  PR63039  plasmid  p63039  complete  sequence	90798	31.2947421749
CP017874.1	Campylobacter  coli  strain  WA333  plasmid  pCCDM33S  complete  sequence	25058	29.2800702371
CP001735.1	Desulfohalobium  retbaense  DSM  5692  plasmid  pDRET01  complete  sequence	45263	44.0889910081
CP012701.1	Sphingopyxis  macrogoltabida  strain  EY-1  plasmid  1  complete  sequence	196952	60.7807993826
CP012702.1	Sphingopyxis  macrogoltabida  strain  EY-1  plasmid  2  complete  sequence	58892	60.6584935136
CP012703.1	Sphingopyxis  macrogoltabida  strain  EY-1  plasmid  3  complete  sequence	34474	63.041712595
CP012704.1	Sphingopyxis  macrogoltabida  strain  EY-1  plasmid  4  complete  sequence	30496	61.916316894
CP012705.1	Sphingopyxis  macrogoltabida  strain  EY-1  plasmid  5  complete  sequence	19860	61.143001007
CP016024.1	Ralstonia  insidiosa  strain  ATCC  49129  plasmid  pRI-1  complete  sequence	317936	58.538825424
CP016025.1	Ralstonia  insidiosa  strain  ATCC  49129  plasmid  pRI-2  complete  sequence	50770	61.2211936183
CP014410.1	Staphylococcus  aureus  strain  USA300-SUR13  plasmid  pUSA01-1-SUR13  complete  sequence	3125	28.736
CP014411.1	Staphylococcus  aureus  strain  USA300-SUR13  plasmid  pUSA04-1-SUR13  complete  sequence	27068	30.5342101374
CP010428.1	Francisella  guangzhouensis  strain  08HL01032  plasmid  unnamed1  complete  sequence	3045	28.6699507389
CP014537.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  strain  SO3  plasmid  pSO3_STV  complete  sequence	93844	53.1126124206
CP019031.1	Lactobacillus  fermentum  strain  SNUV175  plasmid  pSNU175-2  complete  sequence	33413	40.0383084428
CP019032.1	Lactobacillus  fermentum  strain  SNUV175  plasmid  pSNU175-3  complete  sequence	33071	39.5663874694
CP019033.1	Lactobacillus  fermentum  strain  SNUV175  plasmid  pSNU175-4  complete  sequence	29166	43.8421449633
CP017649.1	Acinetobacter  baumannii  strain  KAB04  plasmid  complete  sequence	121485	34.5384203811
HE603227.1	Chlamydia  trachomatis  L2b/UCH-2  plasmid  pL2bUCH2  complete  sequence	7473	36.1969757795
CP011019.1	Escherichia  coli  strain  CI5  plasmid  complete  sequence	207265	47.3128603479
CP015437.1	Anoxybacillus  sp.  B7M1  plasmid  unnamed  complete  sequence	54976	43.1970314319
CP004138.1	Sinorhizobium  meliloti  2011  plasmid  pSymA  complete  sequence	1352561	60.3725081531
CP004139.1	Sinorhizobium  meliloti  2011  plasmid  pSymB  complete  sequence	1683348	62.4226244365
CP018934.1	Bacillus  cereus  strain  ISSFR-9F  plasmid  unnamed1  complete  sequence	97634	32.708892394
CP015091.1	Pelagibaca  abyssi  strain  JLT2014  plasmid  pPABY1  complete  sequence	250394	65.5718587506
CP015090.1	Pelagibaca  abyssi  strain  JLT2014  plasmid  pPABY2  complete  sequence	188936	66.5976838718
CP015092.1	Pelagibaca  abyssi  strain  JLT2014  plasmid  pPABY3  complete  sequence	156353	60.3838749496
CP015095.1	Pelagibaca  abyssi  strain  JLT2014  plasmid  pPABY4  complete  sequence	134425	65.8426631951
CP015089.1	Pelagibaca  abyssi  strain  JLT2014  plasmid  pPABY5  complete  sequence	131420	65.3895906255
